ID,Genero,Casado,Edad,Graduado,Experiencia_laboral,Gastoscore,Family_Size,Generacion,Ingresos_anuales_brutos,Digital_encuesta,Gasto_medio_mensual_cuota,Abandono,Dias_cliente,Profesion_Adminin/Servicios,Profesion_Arte,Profesion_Empresa/Finanzas,Profesion_Otros,Profesion_Salud,Profesion_Tecnico/Ing,Zona_Centro,Zona_Este,Zona_Islas,Zona_Norte,Zona_Sur,Campanna_0,Campanna_1,Campanna_3,Campanna_4,Campanna_5,cluster,PC1,PC2
CLI1480,1,1,42,1,2,1,4,2,100066,893,0,0,63,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,-0.2783050648005402,1.0490265879972835
CLI1481,1,1,34,0,1,1,3,2,26050,1997,0,0,319,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.569115814176922,0.5227490770498303
CLI1482,0,1,56,0,2,0,4,1,29841,1463,0,0,357,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.0657886607731928,0.4542697181654112
CLI1483,1,1,65,1,2,1,4,1,80893,1385,2,0,250,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,-1.7830223556973748,0.5538773534146042
CLI1484,1,1,40,1,1,1,2,2,96107,87,1,0,412,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-0.5079081242481603,-0.1647023571353044
CLI1485,1,1,35,0,1,1,3,2,20333,1629,0,0,286,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1.4736442958091192,0.6366023897295323
CLI1486,1,0,28,1,0,0,2,2,31928,1616,0,0,46,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,2.3269549694245435,-0.6965314141079624
CLI1487,1,1,53,1,2,0,1,1,62614,1365,1,0,417,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,-0.9307136490649544,-1.3698142006515377
CLI1489,0,1,77,1,2,1,2,1,106298,1561,1,0,247,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-2.134055053130257,-0.1429752620286424
CLI149,1,1,88,1,2,0,1,0,124934,837,1,0,442,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,-3.250947106870658,-1.300907644627498
CLI1490,0,1,46,0,2,0,3,1,60044,1209,0,0,331,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-0.2131800938950911,-0.1175791993906379
CLI1491,1,0,29,0,0,0,2,2,31409,1547,0,1,362,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2.262025376063728,-0.7855162898183046
CLI1493,0,0,40,1,1,0,3,2,21662,1836,0,0,301,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.7457259301821555,-0.2258745221090271
CLI1494,1,0,46,0,2,0,1,1,71197,1326,0,1,356,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,-0.5019854873698947,-1.1074261288004197
CLI1495,0,0,39,1,1,0,7,2,27542,1238,0,0,268,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.9081889608690592,1.6932220558623237
CLI1496,0,1,24,0,0,1,2,3,18385,2409,0,0,274,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3.110733370835184,-0.1439854988052732
CLI1497,0,0,40,1,1,0,1,2,29329,801,0,0,461,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1.062867424490362,-1.0186522598558696
CLI1498,1,1,52,1,2,1,3,1,124001,1013,2,0,558,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-2.193694754688098,-0.1799069635869909
CLI1499,1,0,21,0,0,0,4,3,14849,2685,0,0,130,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.875859978831375,-0.0706939337196489
CLI15,1,1,77,0,2,0,1,1,45283,1228,0,0,437,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.0192069577212597,-0.8629554424183167
CLI150,0,0,31,1,0,0,4,2,19619,1376,0,1,361,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.4875326417453207,0.2185686425935392
CLI1500,1,1,40,1,1,0,2,2,125474,1698,1,0,484,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,0.0945240848800907,-1.4701018810561584
CLI1501,0,0,31,1,0,0,3,2,20530,1445,0,1,356,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2.3985908911405245,-0.2521105339559584
CLI1502,1,1,57,0,2,1,4,1,67186,1306,0,0,80,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.7352552694643639,1.2567839572546682
CLI1503,1,1,55,1,2,1,4,1,99936,1072,2,0,277,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,2,-1.861707028471661,0.4786144546129854
CLI1505,0,0,32,1,1,0,1,2,25319,1652,0,1,185,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,1.6319250076218677,-1.110820403212404
CLI1506,0,0,25,0,0,0,4,3,28495,165,0,0,594,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.6751497244571905,0.2276866822172518
CLI1507,1,1,55,1,2,1,4,1,53455,1561,0,0,379,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.4640834856870661,1.153161784790633
CLI1508,0,0,23,0,0,0,4,3,23231,2064,0,1,243,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.501039738873102,-0.0139048413433335
CLI1509,0,1,62,1,2,0,1,1,121031,1365,1,1,379,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.7794701403632225,-1.5696131029964195
CLI151,1,1,78,1,2,1,3,1,87130,896,2,0,276,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,-2.4535194559555142,0.2190201974403896
CLI1510,1,1,35,1,1,2,2,2,31966,1146,0,1,302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0.7313305695946049,1.0547326107170578
CLI1511,0,0,35,1,1,0,9,2,24626,1376,0,1,243,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,2.2990865243361243,2.578536044727665
CLI1512,1,1,69,1,2,2,2,1,67653,1424,1,0,125,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-1.8966731508136303,0.8911708562363844
CLI1513,1,1,55,0,2,0,2,1,112950,935,3,0,257,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,-2.2885844732987546,-1.5889058891238437
CLI1514,1,1,57,1,2,0,4,1,63184,896,2,0,199,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-1.2390906607464278,-0.1237911303905009
CLI1515,0,1,54,1,2,1,4,1,77767,1072,2,0,179,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-1.5911174370639831,0.6043306459836353
CLI1516,1,0,68,0,2,0,1,1,80050,1502,3,0,357,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-2.1531051056206416,-1.989028035049554
CLI1517,0,1,61,0,2,1,7,1,65257,1502,0,1,373,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,-0.4450853567772336,2.5071505573403683
CLI1518,1,0,30,0,0,0,3,2,23097,2043,0,1,114,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.630672609458432,-0.3026736175746318
CLI1519,0,1,50,1,2,0,1,1,120219,1697,1,1,294,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,-1.3505197193957854,-1.6569387319625477
CLI152,1,1,74,0,2,2,9,1,72312,1091,0,1,363,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1.1126051555576948,4.363072517809088
CLI1520,0,1,34,0,1,1,2,2,21092,732,0,0,571,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4,1.037046651736778,0.2533573318447807
CLI1521,1,0,36,1,1,0,5,2,27428,663,0,0,581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1.5414181852125777,0.7763249903705853
CLI1522,1,1,57,1,2,1,2,1,96679,1248,1,0,484,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,-1.6727016303317706,-0.2118084627062714
CLI1523,1,0,46,1,2,0,2,1,46574,1385,1,0,79,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,-0.4521495776222393,-0.7639895013498755
CLI1524,1,0,42,1,2,0,3,2,101686,801,0,1,233,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-0.1121226517349132,-0.2864718477542807
CLI1525,1,1,92,1,2,2,2,0,83830,622,1,0,213,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,-3.5299300471798407,1.1386955438408588
CLI1526,1,1,74,1,2,2,3,1,105454,837,2,0,522,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-2.925397909317602,0.8808623683178566
CLI1527,0,0,35,0,1,0,5,2,18907,1146,0,0,448,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,1.8440129700995915,0.7589962907869162
CLI1528,0,0,36,1,1,0,2,2,29713,1261,0,1,329,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,1.438576154690109,-0.629285040985566
CLI1529,0,0,33,1,1,0,5,2,18388,1606,0,0,581,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2.058493957066389,0.6147927810137137
CLI153,0,0,29,0,0,0,1,2,30607,2961,0,1,176,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,4,2.6972339046378933,-1.4530595244415558
CLI1531,0,1,52,1,2,1,2,1,66712,955,1,0,252,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-1.3189343114138914,0.0342377136127221
CLI1532,1,0,32,0,1,0,4,2,28412,156,0,0,389,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,1.3501495113120257,0.4663264091539015
CLI1533,1,1,69,0,2,2,4,1,94898,1678,0,1,257,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.536178287935949,1.888708281140929
CLI1535,0,0,53,1,2,0,1,1,33967,1385,0,0,168,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,-0.2360717861711225,-0.8605610247858649
CLI1536,1,1,30,1,0,0,4,2,29404,87,0,0,388,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4,1.931185497453844,0.4180685249002896
CLI1537,0,1,47,1,2,0,1,1,63316,74,1,0,44,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,-1.241251644377965,-1.01455542352169
CLI1538,0,1,55,1,2,0,1,1,47366,1248,1,0,344,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-0.8527386431846041,-1.2459981788405663
CLI1539,1,0,32,0,1,0,3,2,25897,1813,0,0,287,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1.8875436404203203,-0.2711153607684787
CLI154,0,1,52,1,2,1,2,1,66892,1306,1,1,169,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,-1.1865727626935532,-0.0074711412955133
CLI1540,1,1,80,1,2,1,1,0,40111,1306,1,1,252,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-2.287266801117421,-0.1629158191061838
CLI1541,0,1,63,0,2,0,1,1,31743,1267,0,0,415,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,3,-0.515530129857853,-0.8677160444248065
CLI1542,0,1,52,0,2,0,1,1,99185,1248,3,1,183,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,3,-2.0515312778473054,-2.0339674380253343
CLI1543,0,1,35,1,1,2,3,2,27045,1008,0,1,342,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.8360036224517202,1.5444036957760827
CLI1544,0,1,28,1,0,1,2,2,21826,1788,0,1,261,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4,2.1517470596767,0.0718011288000906
CLI1545,0,1,87,1,2,2,2,0,72774,622,1,0,419,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-3.3019829120109305,1.0926954857142517
CLI1546,0,0,45,1,2,0,1,1,121971,202,1,0,548,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,-1.813001597255144,-1.4784179080236632
CLI1547,1,1,40,1,1,1,2,2,98552,663,1,0,364,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,-0.3197580911247176,-0.2730416002114142
CLI1548,1,0,21,0,0,0,9,3,17215,1443,0,0,124,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.918511744387473,2.441448426010778
CLI1549,0,1,54,0,2,1,5,1,48171,1091,0,0,400,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,-0.4517055196891119,1.7123673997306603
CLI155,0,1,47,1,2,1,2,1,84769,1717,1,0,477,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,-1.127371529304061,-0.2960787730648896
CLI1550,1,1,29,0,0,2,2,2,23061,2064,0,1,390,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,1.8733881091499585,0.8045661890315723
CLI1551,1,0,31,1,0,0,2,2,31624,1169,0,1,329,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,2.0743414672281357,-0.6909130843645284
CLI1552,1,0,92,0,2,0,1,0,106650,1306,3,0,267,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-3.689301331010788,-1.8408860096219768
CLI1553,1,1,89,0,2,0,2,0,22710,1541,0,0,584,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,-1.4549689918078346,-0.2839948950095574
CLI1554,0,0,39,1,1,0,1,2,31788,732,0,0,482,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,1.0339561985591446,-1.0274434812030282
CLI1555,1,1,61,1,2,1,2,1,93339,16,1,0,307,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,-2.1747071126012667,0.1267222146097342
CLI1556,1,1,55,0,2,2,5,1,33043,779,0,0,550,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,-0.7703281101720716,2.625665350092743
CLI1557,1,1,86,1,2,0,5,0,66022,622,0,0,382,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,-1.8599563852786525,1.130950569567612
CLI1558,1,1,40,0,1,1,4,2,93767,1974,0,0,337,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0.7855774203285064,0.7088769958060119
CLI1559,1,0,52,1,2,0,1,1,70739,1385,1,1,195,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-0.972217022285136,-1.3367051595716244
CLI156,0,0,30,1,0,0,4,2,18748,1698,0,0,97,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.656934120826984,0.2453522632338463
CLI1560,1,1,53,0,2,1,5,1,65569,1561,0,0,254,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.4333190225469417,1.5895341448750762
CLI1561,0,1,76,1,2,0,2,1,45308,1228,1,0,527,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,3,-1.2573675947492542,-0.7465437605309823
CLI1562,1,1,42,0,2,2,4,2,67286,1951,0,1,131,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0.1266349612404939,1.7909060432784578
CLI1563,1,1,40,1,1,1,4,2,57012,1629,0,1,338,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1.0563508386149438,0.936678519444542
CLI1564,0,1,57,0,2,1,4,1,29564,1541,0,0,591,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,-0.2758165267852054,1.1965349978060509
CLI1565,1,0,51,1,2,0,1,1,94004,7,1,0,403,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,-1.718935088199941,-1.240795068655477
CLI1566,1,0,20,0,0,0,6,3,13361,2858,0,1,295,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.178466045396142,0.7492461196395063
CLI1568,1,0,20,0,0,0,6,3,15391,1995,0,0,233,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,3.843824150618374,0.9332279490282402
CLI1569,1,1,33,0,1,1,3,2,21704,1859,0,1,355,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,4,1.5874794711869653,0.5520193454726573
CLI157,0,1,50,1,2,0,4,1,63734,158,2,0,126,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,-1.340376182066139,0.0138875938558115
CLI1570,1,0,35,1,1,0,3,2,23784,1192,0,0,227,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,1.6132262964679538,-0.1042736010226948
CLI1571,1,1,47,0,2,2,4,1,105293,1306,0,1,325,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,-1.252996592960064,1.7941298438505875
CLI1572,0,1,54,1,2,1,3,1,110273,779,2,0,430,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-2.1714793492649247,-0.0204136671836069
CLI1573,0,0,44,1,2,0,2,1,58896,1031,1,1,217,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,-0.6756516889086711,-0.8041105359820553
CLI1574,1,1,61,1,2,1,3,1,72801,1365,2,1,266,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,-1.7110883764177998,0.1145691329922034
CLI1575,0,0,36,0,1,0,7,2,29529,1307,0,0,40,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.000228460667106,1.7362798000951676
CLI1576,1,0,34,1,1,0,5,2,26290,1721,0,0,187,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2.016823107791462,0.6986610920707393
CLI1577,0,0,39,1,1,0,6,2,31226,801,0,1,276,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,1.602669389465624,1.3064442987088285
CLI1578,1,0,44,1,2,0,3,1,92953,1491,0,0,400,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,-0.4213157704209549,-0.3494822281530483
CLI1579,1,1,76,0,2,1,3,1,116119,1717,0,1,201,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,-1.6897311959747352,0.5520791316044328
CLI158,1,1,84,0,2,0,1,0,53698,974,0,0,259,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,3,-1.959574458695466,-0.6708741481372015
CLI1580,0,1,51,1,2,0,4,1,27490,1443,0,0,571,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0.19172982460003,0.3716552509742541
CLI1581,0,1,69,1,2,0,2,1,115347,779,1,0,181,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-1.9860503511609104,-0.8735147203776344
CLI1582,0,0,55,0,2,0,1,1,70642,818,0,1,167,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,-0.8895246283302799,-0.897900863550072
CLI1583,1,1,67,1,2,1,2,1,112200,1443,1,0,578,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,-2.019085449227437,-0.3051791098406503
CLI1584,0,0,55,0,2,0,1,1,96046,1443,3,0,280,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,3,-2.025576149550975,-2.079048564936802
CLI1585,0,0,28,1,0,0,1,2,21656,995,0,0,64,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2.1041599248150007,-0.9896228898258568
CLI1586,1,1,58,1,2,2,3,1,80313,974,2,1,280,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,-2.197012627076603,0.9741881550647378
CLI1587,0,1,39,1,1,1,2,2,21600,686,0,0,48,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,4,0.9271715951038004,0.4641245145360213
CLI1588,1,0,21,0,0,0,3,3,18238,2168,0,0,416,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.525846737320624,-0.5366143612404142
CLI1589,1,0,29,0,0,0,4,2,26047,1547,0,1,257,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.536423654523104,0.1836624353243061
CLI159,0,1,47,1,2,1,4,1,21366,1502,0,0,569,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0438921682553437,1.2021840948420066
CLI1590,0,1,42,0,2,1,4,2,97741,1629,0,0,119,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.0133055033199779,0.8936166168543498
CLI1591,0,0,29,0,0,0,1,2,20229,3065,0,0,428,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.831032465089254,-1.5159233867856077
CLI1592,1,1,43,1,2,2,3,2,118884,1951,0,0,167,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.5628668457944256,1.10407606184501
CLI1593,1,1,43,1,2,0,4,2,35542,1146,0,0,547,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4,0.7894715766919796,0.282872153900064
CLI1594,0,1,79,1,2,0,1,0,50119,896,1,0,181,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,-2.1835000918452736,-0.9380100520343104
CLI1595,0,0,50,1,2,0,1,1,95771,1306,1,1,355,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,-1.233675172135803,-1.4942507537935468
CLI1596,1,1,52,0,2,1,4,1,40917,158,0,1,261,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,-0.7625316876789381,1.513427283181058
CLI1597,0,0,33,1,1,0,5,2,28499,1146,0,1,373,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,1.7940092886285852,0.7342465079613876
CLI1598,1,1,53,0,2,2,2,1,117926,955,3,0,464,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,-2.966751261070248,-0.0291121718201294
CLI1599,0,1,84,1,2,0,2,0,86497,603,1,1,312,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-2.7102933975811707,-0.6058278527199088
CLI16,0,1,64,0,2,0,1,1,124152,779,3,0,375,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,-2.799036880849173,-2.061438220786397
CLI160,0,1,86,1,2,2,2,0,44132,564,1,1,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,-2.981364732271583,1.2649721026948764
CLI1600,1,1,78,1,2,0,2,1,69427,158,1,0,64,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,-1.92922601491754,-0.4694395811888167
CLI1601,0,0,45,1,2,0,1,1,57958,1744,1,0,549,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,-0.5548086818106124,-1.5068159735727609
CLI1602,0,0,32,0,1,0,1,2,26050,1146,0,0,122,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1.4424378148445285,-0.9917206463177886
CLI1603,1,1,63,1,2,1,5,1,98978,1737,0,0,472,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,-0.9882923564794132,1.3792757256537913
CLI1604,1,1,54,0,2,0,1,1,32070,1385,0,0,203,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,-0.2422555584158823,-0.8599129584256862
CLI1605,1,1,23,0,0,2,8,3,19533,2478,0,0,207,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.447513487768592,3.417622073465217
CLI1606,1,0,20,0,0,0,3,3,16198,165,0,0,517,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.8304188622431274,-0.1696411393909614
CLI1607,1,0,24,0,0,0,3,3,16087,2547,0,1,363,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3.618541159467743,-0.5705512192754753
CLI1608,0,0,36,0,1,0,1,2,22431,1031,0,0,411,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,1.322750647331951,-1.0351565883072782
CLI1609,1,1,58,1,2,0,3,1,116045,1678,2,0,282,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,-1.658305317287317,-0.9876309466975066
CLI161,1,1,39,1,1,1,3,2,28417,2066,0,1,152,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,1.4578905872760508,0.5792847411020864
CLI1610,1,1,61,1,2,1,2,1,29595,117,0,0,289,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,-1.08600923104214,0.6923284959597066
CLI1611,1,1,80,1,2,2,4,0,39613,1013,0,0,528,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,-2.065698934639817,2.3016716136569517
CLI1612,1,1,98,1,2,2,2,0,49027,779,1,1,388,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,-3.253818336595231,1.2252791175650888
CLI1613,1,1,65,1,2,0,2,1,22622,1482,0,1,398,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,-0.280892437651901,-0.4010665958859063
CLI1614,1,0,42,1,2,0,2,2,27099,824,0,0,389,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0.5878916913430076,-0.4758396852384181
CLI1615,0,0,46,1,2,0,2,1,48315,1052,1,0,35,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-0.5903093755779006,-0.6902028316715542
CLI1618,1,1,51,0,2,1,4,1,111216,583,0,1,253,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,-1.341838262321722,1.121925856817674
CLI1619,1,1,41,1,1,1,2,2,81024,778,1,1,119,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3,-0.0962423604082981,-0.1303256794631269
CLI162,0,0,54,1,2,0,1,1,124487,876,1,0,166,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,-1.7871659455604672,-1.4500221521876184
CLI1620,0,1,46,0,2,0,3,1,60200,1013,0,1,355,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,-0.2883927655935985,-0.0876613269045747
CLI1621,1,1,78,1,2,1,2,1,71174,994,1,0,329,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,-1.992136854983148,0.0982848461888244
CLI1622,0,0,20,0,0,0,3,3,18880,2961,0,0,124,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.853617653628463,-0.600205490893359
CLI1623,0,0,45,1,2,0,1,1,60918,1928,1,0,491,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,-0.5154573469451532,-1.5361087401445463
CLI1624,1,1,30,1,0,0,5,2,24640,1031,0,1,301,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.439690608697964,0.7362560918001224
CLI1625,0,0,58,0,2,0,1,1,102971,1346,3,0,536,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3,-2.2261145615627136,-2.164960210960885
CLI1626,0,0,31,0,0,0,3,2,19111,1376,0,1,374,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2.387422834140696,-0.2384844038118295
CLI1627,1,1,39,1,1,1,2,2,29757,156,0,1,102,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,0.6408589515526546,0.5151996351896966
CLI1629,1,0,21,0,0,0,4,3,14619,2823,0,1,283,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.918919833507271,-0.1500931551246312
CLI163,0,0,28,1,0,0,5,2,18643,1995,0,0,348,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.904078045693796,0.5455872550272151
CLI1630,0,0,35,0,1,0,4,2,18537,156,0,0,230,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,1.394241142397345,0.5779010529050305
